asktime,ask,bidtime,bid
7/14/2017 11:26,48,7/14/2017 11:26,47.98
7/14/2017 11:26,47.99,7/14/2017 11:26,47.97
7/14/2017 11:26,48.01,7/14/2017 11:26,47.99
7/14/2017 11:25,48,7/14/2017 11:25,47.98
7/14/2017 11:25,47.99,7/14/2017 11:25,47.97
7/14/2017 11:25,48,7/14/2017 11:25,47.98
7/14/2017 11:25,47.99,7/14/2017 11:25,47.97
7/14/2017 11:24,48,7/14/2017 11:24,47.98
7/14/2017 11:24,47.99,7/14/2017 11:24,47.97
7/14/2017 11:24,47.98,7/14/2017 11:24,47.96
7/14/2017 11:24,47.99,7/14/2017 11:24,47.97
7/14/2017 11:24,47.98,7/14/2017 11:24,47.96
7/14/2017 11:23,47.99,7/14/2017 11:23,47.97
7/14/2017 11:23,47.98,7/14/2017 11:23,47.96
7/14/2017 11:23,47.97,7/14/2017 11:23,47.95
7/14/2017 11:23,47.96,7/14/2017 11:23,47.94
7/14/2017 11:23,47.97,7/14/2017 11:23,47.95
7/14/2017 11:22,47.98,7/14/2017 11:22,47.96
7/14/2017 11:22,47.97,7/14/2017 11:22,47.95
7/14/2017 11:22,47.96,7/14/2017 11:22,47.94
7/14/2017 11:22,47.95,7/14/2017 11:22,47.93
7/14/2017 11:22,47.94,7/14/2017 11:22,47.92
7/14/2017 11:21,47.95,7/14/2017 11:21,47.93
7/14/2017 11:21,47.96,7/14/2017 11:21,47.94
7/14/2017 11:20,47.95,7/14/2017 11:20,47.93
7/14/2017 11:20,47.94,7/14/2017 11:20,47.92
7/14/2017 11:19,47.95,7/14/2017 11:19,47.93
7/14/2017 11:19,47.96,7/14/2017 11:19,47.94
7/14/2017 11:19,47.95,7/14/2017 11:19,47.93
7/14/2017 11:18,47.94,7/14/2017 11:18,47.92
7/14/2017 11:17,47.95,7/14/2017 11:17,47.93
7/14/2017 11:17,47.94,7/14/2017 11:17,47.92
7/14/2017 11:17,47.95,7/14/2017 11:17,47.93
7/14/2017 11:17,47.94,7/14/2017 11:17,47.92
7/14/2017 11:16,47.95,7/14/2017 11:16,47.93
7/14/2017 11:16,47.94,7/14/2017 11:16,47.92
7/14/2017 11:16,47.95,7/14/2017 11:16,47.93
7/14/2017 11:15,47.96,7/14/2017 11:15,47.94
7/14/2017 11:15,47.97,7/14/2017 11:15,47.95
7/14/2017 11:15,47.98,7/14/2017 11:15,47.96
7/14/2017 11:15,47.99,7/14/2017 11:15,47.97
7/14/2017 11:15,48,7/14/2017 11:15,47.98
7/14/2017 11:14,47.99,7/14/2017 11:14,47.97
7/14/2017 11:14,48,7/14/2017 11:14,47.98
7/14/2017 11:14,48.01,7/14/2017 11:14,47.99
7/14/2017 11:14,48,7/14/2017 11:14,47.98
7/14/2017 11:13,47.99,7/14/2017 11:13,47.97
7/14/2017 11:13,48.02,7/14/2017 11:13,48
7/14/2017 11:13,48.01,7/14/2017 11:13,47.99
7/14/2017 11:13,48,7/14/2017 11:13,47.98
7/14/2017 11:13,47.99,7/14/2017 11:13,47.97
7/14/2017 11:12,48.01,7/14/2017 11:12,47.99
7/14/2017 11:12,48,7/14/2017 11:12,47.98
7/14/2017 11:12,48.01,7/14/2017 11:12,47.99
7/14/2017 11:11,48,7/14/2017 11:11,47.98
7/14/2017 11:11,48.01,7/14/2017 11:11,47.99
7/14/2017 11:10,48,7/14/2017 11:10,47.98
7/14/2017 11:10,47.99,7/14/2017 11:10,47.97
7/14/2017 11:10,47.98,7/14/2017 11:10,47.96
7/14/2017 11:09,47.97,7/14/2017 11:09,47.95
7/14/2017 11:09,47.96,7/14/2017 11:09,47.94
7/14/2017 11:09,47.95,7/14/2017 11:09,47.93
7/14/2017 11:09,47.94,7/14/2017 11:09,47.92
7/14/2017 11:08,47.95,7/14/2017 11:08,47.93
7/14/2017 11:08,47.94,7/14/2017 11:08,47.92
7/14/2017 11:08,47.95,7/14/2017 11:08,47.93
7/14/2017 11:08,47.96,7/14/2017 11:08,47.94
7/14/2017 11:07,47.95,7/14/2017 11:07,47.93
7/14/2017 11:07,47.96,7/14/2017 11:07,47.94
7/14/2017 11:07,47.97,7/14/2017 11:07,47.95
7/14/2017 11:07,47.96,7/14/2017 11:07,47.94
7/14/2017 11:07,47.95,7/14/2017 11:07,47.93
7/14/2017 11:06,47.94,7/14/2017 11:06,47.92
7/14/2017 11:06,47.95,7/14/2017 11:06,47.93
7/14/2017 11:06,47.96,7/14/2017 11:06,47.94
7/14/2017 11:06,47.97,7/14/2017 11:06,47.95
7/14/2017 11:06,47.98,7/14/2017 11:06,47.96
7/14/2017 11:06,47.99,7/14/2017 11:06,47.97
7/14/2017 11:06,47.98,7/14/2017 11:06,47.96
7/14/2017 11:06,47.99,7/14/2017 11:06,47.97
7/14/2017 11:05,48,7/14/2017 11:05,47.98
7/14/2017 11:05,48.01,7/14/2017 11:05,47.99
7/14/2017 11:04,48.02,7/14/2017 11:04,48
7/14/2017 11:04,48.01,7/14/2017 11:04,47.99
7/14/2017 11:04,48,7/14/2017 11:04,47.98
7/14/2017 11:03,47.99,7/14/2017 11:03,47.97
7/14/2017 11:03,47.98,7/14/2017 11:03,47.96
7/14/2017 11:03,47.99,7/14/2017 11:03,47.97
7/14/2017 11:03,48,7/14/2017 11:03,47.98
7/14/2017 11:03,47.99,7/14/2017 11:03,47.97
7/14/2017 11:02,48,7/14/2017 11:02,47.98
7/14/2017 11:02,47.99,7/14/2017 11:02,47.97
7/14/2017 11:02,48,7/14/2017 11:02,47.98
7/14/2017 11:02,48.01,7/14/2017 11:02,47.99
7/14/2017 11:02,48,7/14/2017 11:02,47.98
7/14/2017 11:02,47.99,7/14/2017 11:02,47.97
7/14/2017 11:01,47.98,7/14/2017 11:01,47.96
7/14/2017 11:01,47.97,7/14/2017 11:01,47.95
7/14/2017 11:01,47.95,7/14/2017 11:01,47.93
7/14/2017 11:01,47.94,7/14/2017 11:01,47.92
7/14/2017 11:01,47.95,7/14/2017 11:01,47.93
7/14/2017 11:01,47.94,7/14/2017 11:01,47.92
7/14/2017 11:01,47.95,7/14/2017 11:01,47.93
7/14/2017 11:01,47.96,7/14/2017 11:01,47.94
7/14/2017 11:00,47.95,7/14/2017 11:00,47.93
7/14/2017 11:00,47.96,7/14/2017 11:00,47.94
7/14/2017 11:00,47.95,7/14/2017 11:00,47.93
7/14/2017 11:00,47.94,7/14/2017 11:00,47.92
7/14/2017 11:00,47.95,7/14/2017 11:00,47.92
7/14/2017 10:59,47.95,7/14/2017 10:59,47.93
7/14/2017 10:58,47.93,7/14/2017 10:58,47.91
7/14/2017 10:58,47.95,7/14/2017 10:58,47.93
7/14/2017 10:57,47.96,7/14/2017 10:57,47.94
7/14/2017 10:57,47.97,7/14/2017 10:57,47.95
7/14/2017 10:56,47.98,7/14/2017 10:56,47.96
7/14/2017 10:56,47.97,7/14/2017 10:56,47.95
7/14/2017 10:56,47.96,7/14/2017 10:56,47.94
7/14/2017 10:56,47.95,7/14/2017 10:56,47.93
7/14/2017 10:56,47.96,7/14/2017 10:56,47.94
7/14/2017 10:55,47.93,7/14/2017 10:55,47.91
7/14/2017 10:55,47.94,7/14/2017 10:55,47.92
7/14/2017 10:55,47.95,7/14/2017 10:55,47.93
7/14/2017 10:55,47.96,7/14/2017 10:55,47.94
7/14/2017 10:55,47.97,7/14/2017 10:55,47.95
7/14/2017 10:55,47.98,7/14/2017 10:55,47.96
7/14/2017 10:54,47.97,7/14/2017 10:54,47.95
7/14/2017 10:54,47.98,7/14/2017 10:54,47.96
7/14/2017 10:53,48,7/14/2017 10:53,47.98
7/14/2017 10:53,47.99,7/14/2017 10:53,47.97
7/14/2017 10:53,48,7/14/2017 10:53,47.98
7/14/2017 10:53,47.98,7/14/2017 10:53,47.96
7/14/2017 10:53,47.97,7/14/2017 10:53,47.95
7/14/2017 10:52,47.98,7/14/2017 10:52,47.96
7/14/2017 10:52,47.99,7/14/2017 10:52,47.97
7/14/2017 10:52,47.98,7/14/2017 10:52,47.96
7/14/2017 10:52,47.99,7/14/2017 10:52,47.97
7/14/2017 10:51,48,7/14/2017 10:51,47.98
7/14/2017 10:51,48.01,7/14/2017 10:51,47.99
7/14/2017 10:51,48,7/14/2017 10:51,47.98
7/14/2017 10:51,48.01,7/14/2017 10:51,47.99
7/14/2017 10:51,48,7/14/2017 10:51,47.98
7/14/2017 10:51,48.01,7/14/2017 10:51,47.99
7/14/2017 10:51,48.02,7/14/2017 10:51,48
7/14/2017 10:50,48,7/14/2017 10:50,47.98
7/14/2017 10:49,48.01,7/14/2017 10:49,47.99
7/14/2017 10:49,48,7/14/2017 10:49,47.98
7/14/2017 10:48,47.98,7/14/2017 10:48,47.96
7/14/2017 10:48,47.99,7/14/2017 10:48,47.97
7/14/2017 10:48,48,7/14/2017 10:48,47.98
7/14/2017 10:48,47.99,7/14/2017 10:48,47.97
7/14/2017 10:48,48,7/14/2017 10:48,47.98
7/14/2017 10:48,48.01,7/14/2017 10:48,47.99
7/14/2017 10:48,48,7/14/2017 10:48,47.98
7/14/2017 10:48,47.99,7/14/2017 10:48,47.97
7/14/2017 10:47,47.98,7/14/2017 10:47,47.96
7/14/2017 10:47,47.99,7/14/2017 10:47,47.97
7/14/2017 10:47,47.98,7/14/2017 10:47,47.96
7/14/2017 10:46,47.99,7/14/2017 10:46,47.97
7/14/2017 10:46,47.98,7/14/2017 10:46,47.96
7/14/2017 10:46,47.99,7/14/2017 10:46,47.97
7/14/2017 10:46,47.98,7/14/2017 10:46,47.96
7/14/2017 10:46,47.99,7/14/2017 10:46,47.97
7/14/2017 10:45,48,7/14/2017 10:45,47.98
7/14/2017 10:45,48.01,7/14/2017 10:45,47.99
7/14/2017 10:45,48,7/14/2017 10:45,47.98
7/14/2017 10:45,48.01,7/14/2017 10:45,47.99
7/14/2017 10:45,48.02,7/14/2017 10:45,48
7/14/2017 10:44,48.03,7/14/2017 10:44,48.01
7/14/2017 10:44,48.02,7/14/2017 10:44,48
7/14/2017 10:43,48.03,7/14/2017 10:43,48.01
7/14/2017 10:43,48.02,7/14/2017 10:43,48
7/14/2017 10:43,48.03,7/14/2017 10:43,48.01
7/14/2017 10:43,48.02,7/14/2017 10:43,48
7/14/2017 10:43,48.04,7/14/2017 10:43,48.02
7/14/2017 10:43,48.05,7/14/2017 10:43,48.03
7/14/2017 10:42,48.06,7/14/2017 10:42,48.04
7/14/2017 10:42,48.05,7/14/2017 10:42,48.03
7/14/2017 10:42,48.04,7/14/2017 10:42,48.02
7/14/2017 10:42,48.05,7/14/2017 10:42,48.03
7/14/2017 10:42,48.04,7/14/2017 10:42,48.02
7/14/2017 10:42,48.06,7/14/2017 10:42,48.04
7/14/2017 10:42,48.04,7/14/2017 10:42,48.02
7/14/2017 10:41,48.03,7/14/2017 10:41,48.01
7/14/2017 10:41,48.05,7/14/2017 10:41,48.03
7/14/2017 10:41,48.06,7/14/2017 10:41,48.04
7/14/2017 10:41,48.07,7/14/2017 10:41,48.05
7/14/2017 10:40,48.06,7/14/2017 10:40,48.04
7/14/2017 10:40,48.05,7/14/2017 10:40,48.03
7/14/2017 10:40,48.06,7/14/2017 10:40,48.04
7/14/2017 10:40,48.05,7/14/2017 10:40,48.03
7/14/2017 10:40,48.06,7/14/2017 10:40,48.04
7/14/2017 10:40,48.07,7/14/2017 10:40,48.05
7/14/2017 10:39,48.08,7/14/2017 10:39,48.06
7/14/2017 10:39,48.07,7/14/2017 10:39,48.05
7/14/2017 10:39,48.08,7/14/2017 10:39,48.06
7/14/2017 10:38,48.06,7/14/2017 10:38,48.04
7/14/2017 10:38,48.07,7/14/2017 10:38,48.05
7/14/2017 10:38,48.06,7/14/2017 10:38,48.04
7/14/2017 10:38,48.07,7/14/2017 10:38,48.05
7/14/2017 10:38,48.08,7/14/2017 10:38,48.06
7/14/2017 10:37,48.09,7/14/2017 10:37,48.07
7/14/2017 10:37,48.08,7/14/2017 10:37,48.06
7/14/2017 10:37,48.09,7/14/2017 10:37,48.07
7/14/2017 10:37,48.1,7/14/2017 10:37,48.08
7/14/2017 10:37,48.09,7/14/2017 10:37,48.07
7/14/2017 10:37,48.11,7/14/2017 10:37,48.09
7/14/2017 10:37,48.12,7/14/2017 10:37,48.1
7/14/2017 10:37,48.11,7/14/2017 10:37,48.09
7/14/2017 10:37,48.1,7/14/2017 10:37,48.08
7/14/2017 10:37,48.11,7/14/2017 10:37,48.09
7/14/2017 10:37,48.1,7/14/2017 10:37,48.08
7/14/2017 10:37,48.11,7/14/2017 10:37,48.09
7/14/2017 10:37,48.1,7/14/2017 10:37,48.08
7/14/2017 10:37,48.11,7/14/2017 10:37,48.09
7/14/2017 10:37,48.1,7/14/2017 10:37,48.08
7/14/2017 10:37,48.09,7/14/2017 10:37,48.07
7/14/2017 10:37,48.1,7/14/2017 10:37,48.08
7/14/2017 10:37,48.08,7/14/2017 10:37,48.06
7/14/2017 10:37,48.09,7/14/2017 10:37,48.07
7/14/2017 10:37,48.08,7/14/2017 10:37,48.06
7/14/2017 10:37,48.07,7/14/2017 10:37,48.05
7/14/2017 10:36,48.08,7/14/2017 10:36,48.06
7/14/2017 10:36,48.06,7/14/2017 10:36,48.04
7/14/2017 10:36,48.08,7/14/2017 10:36,48.06
7/14/2017 10:36,48.07,7/14/2017 10:36,48.05
7/14/2017 10:36,48.06,7/14/2017 10:36,48.04
7/14/2017 10:36,48.02,7/14/2017 10:36,48
7/14/2017 10:36,48.01,7/14/2017 10:36,47.99
7/14/2017 10:36,47.99,7/14/2017 10:36,47.97
7/14/2017 10:36,47.98,7/14/2017 10:36,47.96
7/14/2017 10:36,47.99,7/14/2017 10:36,47.97
7/14/2017 10:36,47.98,7/14/2017 10:36,47.96
7/14/2017 10:36,47.96,7/14/2017 10:36,47.94
7/14/2017 10:35,47.95,7/14/2017 10:35,47.93
7/14/2017 10:35,47.94,7/14/2017 10:35,47.92
7/14/2017 10:35,47.93,7/14/2017 10:35,47.91
7/14/2017 10:34,47.92,7/14/2017 10:34,47.9
7/14/2017 10:34,47.91,7/14/2017 10:34,47.89
7/14/2017 10:34,47.92,7/14/2017 10:34,47.9
7/14/2017 10:33,47.93,7/14/2017 10:33,47.91
7/14/2017 10:33,47.94,7/14/2017 10:33,47.92
7/14/2017 10:33,47.92,7/14/2017 10:33,47.9
7/14/2017 10:33,47.91,7/14/2017 10:33,47.89
7/14/2017 10:33,47.9,7/14/2017 10:33,47.88
7/14/2017 10:33,47.91,7/14/2017 10:33,47.89
7/14/2017 10:33,47.92,7/14/2017 10:33,47.9
7/14/2017 10:32,47.9,7/14/2017 10:32,47.88
7/14/2017 10:32,47.89,7/14/2017 10:32,47.87
7/14/2017 10:32,47.9,7/14/2017 10:32,47.88
7/14/2017 10:32,47.89,7/14/2017 10:32,47.87
7/14/2017 10:31,47.9,7/14/2017 10:31,47.88
7/14/2017 10:31,47.91,7/14/2017 10:31,47.89
7/14/2017 10:31,47.93,7/14/2017 10:31,47.91
7/14/2017 10:31,47.92,7/14/2017 10:31,47.9
7/14/2017 10:31,47.93,7/14/2017 10:31,47.91
7/14/2017 10:31,47.94,7/14/2017 10:31,47.92
7/14/2017 10:31,47.93,7/14/2017 10:31,47.91
7/14/2017 10:30,47.94,7/14/2017 10:30,47.92
7/14/2017 10:30,47.93,7/14/2017 10:30,47.91
7/14/2017 10:30,47.94,7/14/2017 10:30,47.92
7/14/2017 10:29,47.93,7/14/2017 10:29,47.91
7/14/2017 10:29,47.94,7/14/2017 10:29,47.92
7/14/2017 10:29,47.93,7/14/2017 10:29,47.91
7/14/2017 10:29,47.94,7/14/2017 10:29,47.92
7/14/2017 10:28,47.93,7/14/2017 10:28,47.91
7/14/2017 10:28,47.94,7/14/2017 10:28,47.92
7/14/2017 10:28,47.93,7/14/2017 10:28,47.91
7/14/2017 10:28,47.94,7/14/2017 10:28,47.92
7/14/2017 10:28,47.95,7/14/2017 10:28,47.93
7/14/2017 10:27,47.94,7/14/2017 10:27,47.92
7/14/2017 10:27,47.93,7/14/2017 10:27,47.91
7/14/2017 10:27,47.94,7/14/2017 10:27,47.92
7/14/2017 10:27,47.93,7/14/2017 10:27,47.91
7/14/2017 10:27,47.94,7/14/2017 10:27,47.92
7/14/2017 10:26,47.92,7/14/2017 10:26,47.9
7/14/2017 10:26,47.93,7/14/2017 10:26,47.91
7/14/2017 10:26,47.94,7/14/2017 10:26,47.92
7/14/2017 10:25,47.93,7/14/2017 10:25,47.91
7/14/2017 10:25,47.94,7/14/2017 10:25,47.92
7/14/2017 10:25,47.93,7/14/2017 10:25,47.91
7/14/2017 10:25,47.92,7/14/2017 10:25,47.9
7/14/2017 10:24,47.91,7/14/2017 10:24,47.89
7/14/2017 10:24,47.9,7/14/2017 10:24,47.88
7/14/2017 10:24,47.91,7/14/2017 10:24,47.89
7/14/2017 10:24,47.9,7/14/2017 10:24,47.88
7/14/2017 10:24,47.91,7/14/2017 10:24,47.89
7/14/2017 10:23,47.9,7/14/2017 10:23,47.88
7/14/2017 10:23,47.91,7/14/2017 10:23,47.89
7/14/2017 10:23,47.92,7/14/2017 10:23,47.9
7/14/2017 10:23,47.93,7/14/2017 10:23,47.91
7/14/2017 10:22,47.94,7/14/2017 10:22,47.92
7/14/2017 10:22,47.95,7/14/2017 10:22,47.93
7/14/2017 10:22,47.94,7/14/2017 10:22,47.92
7/14/2017 10:22,47.95,7/14/2017 10:22,47.93
7/14/2017 10:22,47.94,7/14/2017 10:22,47.92
7/14/2017 10:21,47.93,7/14/2017 10:21,47.91
7/14/2017 10:21,47.92,7/14/2017 10:21,47.9
7/14/2017 10:21,47.94,7/14/2017 10:21,47.92
7/14/2017 10:21,47.93,7/14/2017 10:21,47.91
7/14/2017 10:21,47.94,7/14/2017 10:21,47.92
7/14/2017 10:21,47.93,7/14/2017 10:21,47.91
7/14/2017 10:21,47.92,7/14/2017 10:21,47.9
7/14/2017 10:21,47.91,7/14/2017 10:21,47.89
7/14/2017 10:20,47.92,7/14/2017 10:20,47.9
7/14/2017 10:20,47.93,7/14/2017 10:20,47.91
7/14/2017 10:20,47.92,7/14/2017 10:20,47.9
7/14/2017 10:20,47.93,7/14/2017 10:20,47.91
7/14/2017 10:19,47.92,7/14/2017 10:19,47.9
7/14/2017 10:19,47.91,7/14/2017 10:19,47.89
7/14/2017 10:19,47.92,7/14/2017 10:19,47.9
7/14/2017 10:19,47.95,7/14/2017 10:19,47.93
7/14/2017 10:18,47.93,7/14/2017 10:18,47.91
7/14/2017 10:18,47.94,7/14/2017 10:18,47.92
7/14/2017 10:18,47.93,7/14/2017 10:18,47.91
7/14/2017 10:18,47.92,7/14/2017 10:18,47.9
7/14/2017 10:17,47.93,7/14/2017 10:17,47.91
7/14/2017 10:17,47.92,7/14/2017 10:17,47.9
7/14/2017 10:17,47.93,7/14/2017 10:17,47.91
7/14/2017 10:17,47.94,7/14/2017 10:17,47.92
7/14/2017 10:17,47.92,7/14/2017 10:17,47.9
7/14/2017 10:17,47.94,7/14/2017 10:17,47.92
7/14/2017 10:17,47.95,7/14/2017 10:17,47.93
7/14/2017 10:17,47.93,7/14/2017 10:17,47.91
7/14/2017 10:17,47.94,7/14/2017 10:17,47.92
7/14/2017 10:17,47.93,7/14/2017 10:17,47.91
7/14/2017 10:17,47.91,7/14/2017 10:17,47.89
7/14/2017 10:17,47.92,7/14/2017 10:17,47.9
7/14/2017 10:17,47.93,7/14/2017 10:17,47.91
7/14/2017 10:16,47.94,7/14/2017 10:16,47.92
7/14/2017 10:16,47.93,7/14/2017 10:16,47.91
7/14/2017 10:16,47.94,7/14/2017 10:16,47.92
7/14/2017 10:16,47.95,7/14/2017 10:16,47.93
7/14/2017 10:16,47.96,7/14/2017 10:16,47.94
7/14/2017 10:15,47.95,7/14/2017 10:15,47.93
7/14/2017 10:15,47.96,7/14/2017 10:15,47.94
7/14/2017 10:15,47.97,7/14/2017 10:15,47.95
7/14/2017 10:15,47.96,7/14/2017 10:15,47.94
7/14/2017 10:15,47.95,7/14/2017 10:15,47.93
7/14/2017 10:15,47.96,7/14/2017 10:15,47.94
7/14/2017 10:15,47.97,7/14/2017 10:15,47.95
7/14/2017 10:14,47.98,7/14/2017 10:14,47.96
7/14/2017 10:14,47.97,7/14/2017 10:14,47.95
7/14/2017 10:14,47.96,7/14/2017 10:14,47.94
7/14/2017 10:14,47.97,7/14/2017 10:14,47.95
7/14/2017 10:14,47.96,7/14/2017 10:14,47.94
7/14/2017 10:14,47.97,7/14/2017 10:14,47.95
7/14/2017 10:14,47.96,7/14/2017 10:14,47.94
7/14/2017 10:13,47.95,7/14/2017 10:13,47.93
7/14/2017 10:13,47.97,7/14/2017 10:13,47.95
7/14/2017 10:13,47.96,7/14/2017 10:13,47.94
7/14/2017 10:13,47.97,7/14/2017 10:13,47.95
7/14/2017 10:13,47.98,7/14/2017 10:13,47.96
7/14/2017 10:13,47.96,7/14/2017 10:13,47.94
7/14/2017 10:13,47.97,7/14/2017 10:13,47.95
7/14/2017 10:13,47.98,7/14/2017 10:13,47.96
7/14/2017 10:13,47.99,7/14/2017 10:13,47.97
7/14/2017 10:13,47.98,7/14/2017 10:13,47.96
7/14/2017 10:12,47.99,7/14/2017 10:12,47.97
7/14/2017 10:12,47.98,7/14/2017 10:12,47.96
7/14/2017 10:12,47.97,7/14/2017 10:12,47.95
7/14/2017 10:12,47.96,7/14/2017 10:12,47.94
7/14/2017 10:12,47.97,7/14/2017 10:12,47.95
7/14/2017 10:12,47.98,7/14/2017 10:12,47.96
7/14/2017 10:12,47.97,7/14/2017 10:12,47.95
7/14/2017 10:12,47.98,7/14/2017 10:12,47.96
7/14/2017 10:12,47.97,7/14/2017 10:12,47.95
7/14/2017 10:12,47.98,7/14/2017 10:12,47.96
7/14/2017 10:12,47.97,7/14/2017 10:12,47.95
7/14/2017 10:11,47.96,7/14/2017 10:11,47.94
7/14/2017 10:11,47.97,7/14/2017 10:11,47.95
7/14/2017 10:11,47.96,7/14/2017 10:11,47.94
7/14/2017 10:11,47.97,7/14/2017 10:11,47.95
7/14/2017 10:11,47.96,7/14/2017 10:11,47.94
7/14/2017 10:11,47.95,7/14/2017 10:11,47.93
7/14/2017 10:11,47.96,7/14/2017 10:11,47.94
7/14/2017 10:10,47.95,7/14/2017 10:10,47.93
7/14/2017 10:10,47.97,7/14/2017 10:10,47.95
7/14/2017 10:10,47.96,7/14/2017 10:10,47.94
7/14/2017 10:10,47.97,7/14/2017 10:10,47.95
7/14/2017 10:10,47.98,7/14/2017 10:10,47.96
7/14/2017 10:10,47.97,7/14/2017 10:10,47.95
7/14/2017 10:10,47.98,7/14/2017 10:10,47.96
7/14/2017 10:10,47.97,7/14/2017 10:10,47.95
7/14/2017 10:10,47.98,7/14/2017 10:10,47.96
7/14/2017 10:10,47.97,7/14/2017 10:10,47.95
7/14/2017 10:10,47.98,7/14/2017 10:10,47.96
7/14/2017 10:10,47.99,7/14/2017 10:10,47.97
7/14/2017 10:10,48,7/14/2017 10:10,47.98
7/14/2017 10:10,48.01,7/14/2017 10:10,47.99
7/14/2017 10:10,48.02,7/14/2017 10:10,48
7/14/2017 10:10,48.01,7/14/2017 10:10,47.99
7/14/2017 10:10,48.02,7/14/2017 10:10,48
7/14/2017 10:10,48,7/14/2017 10:10,47.98
7/14/2017 10:09,47.99,7/14/2017 10:09,47.97
7/14/2017 10:09,47.98,7/14/2017 10:09,47.96
7/14/2017 10:09,47.99,7/14/2017 10:09,47.97
7/14/2017 10:09,48,7/14/2017 10:09,47.98
7/14/2017 10:09,47.99,7/14/2017 10:09,47.97
7/14/2017 10:09,47.98,7/14/2017 10:09,47.96
7/14/2017 10:09,47.99,7/14/2017 10:09,47.97
7/14/2017 10:09,47.98,7/14/2017 10:09,47.96
7/14/2017 10:09,47.93,7/14/2017 10:09,47.91
7/14/2017 10:09,47.94,7/14/2017 10:09,47.92
7/14/2017 10:09,47.93,7/14/2017 10:09,47.91
7/14/2017 10:09,47.94,7/14/2017 10:09,47.92
7/14/2017 10:09,47.92,7/14/2017 10:09,47.9
7/14/2017 10:09,47.93,7/14/2017 10:09,47.91
7/14/2017 10:09,47.91,7/14/2017 10:09,47.89
7/14/2017 10:09,47.92,7/14/2017 10:09,47.9
7/14/2017 10:09,47.9,7/14/2017 10:09,47.88
7/14/2017 10:09,47.87,7/14/2017 10:09,47.85
7/14/2017 10:09,47.84,7/14/2017 10:09,47.82
7/14/2017 10:09,47.85,7/14/2017 10:09,47.83
7/14/2017 10:09,47.84,7/14/2017 10:09,47.82
7/14/2017 10:08,47.83,7/14/2017 10:08,47.81
7/14/2017 10:08,47.82,7/14/2017 10:08,47.8
7/14/2017 10:08,47.81,7/14/2017 10:08,47.79
7/14/2017 10:08,47.82,7/14/2017 10:08,47.8
7/14/2017 10:08,47.83,7/14/2017 10:08,47.81
7/14/2017 10:08,47.82,7/14/2017 10:08,47.8
7/14/2017 10:08,47.81,7/14/2017 10:08,47.79
7/14/2017 10:08,47.8,7/14/2017 10:08,47.78
7/14/2017 10:08,47.79,7/14/2017 10:08,47.77
7/14/2017 10:07,47.8,7/14/2017 10:07,47.78
7/14/2017 10:07,47.81,7/14/2017 10:07,47.79
7/14/2017 10:07,47.79,7/14/2017 10:07,47.77
7/14/2017 10:07,47.8,7/14/2017 10:07,47.78
7/14/2017 10:06,47.81,7/14/2017 10:06,47.79
7/14/2017 10:06,47.82,7/14/2017 10:06,47.8
7/14/2017 10:06,47.83,7/14/2017 10:06,47.81
7/14/2017 10:06,47.82,7/14/2017 10:06,47.8
7/14/2017 10:06,47.83,7/14/2017 10:06,47.81
7/14/2017 10:06,47.82,7/14/2017 10:06,47.8
7/14/2017 10:05,47.83,7/14/2017 10:05,47.81
7/14/2017 10:05,47.82,7/14/2017 10:05,47.8
7/14/2017 10:05,47.83,7/14/2017 10:05,47.81
7/14/2017 10:05,47.84,7/14/2017 10:05,47.82
7/14/2017 10:05,47.83,7/14/2017 10:05,47.81
7/14/2017 10:04,47.84,7/14/2017 10:04,47.82
7/14/2017 10:04,47.85,7/14/2017 10:04,47.83
7/14/2017 10:04,47.84,7/14/2017 10:04,47.82
7/14/2017 10:04,47.85,7/14/2017 10:04,47.83
7/14/2017 10:04,47.84,7/14/2017 10:04,47.82
7/14/2017 10:04,47.85,7/14/2017 10:04,47.83
7/14/2017 10:04,47.84,7/14/2017 10:04,47.82
7/14/2017 10:04,47.85,7/14/2017 10:04,47.83
7/14/2017 10:04,47.83,7/14/2017 10:04,47.81
7/14/2017 10:04,47.82,7/14/2017 10:04,47.8
7/14/2017 10:04,47.83,7/14/2017 10:04,47.81
7/14/2017 10:04,47.81,7/14/2017 10:04,47.79
7/14/2017 10:04,47.8,7/14/2017 10:04,47.78
7/14/2017 10:04,47.79,7/14/2017 10:04,47.77
7/14/2017 10:04,47.8,7/14/2017 10:04,47.78
7/14/2017 10:03,47.81,7/14/2017 10:03,47.79
7/14/2017 10:03,47.79,7/14/2017 10:03,47.77
7/14/2017 10:03,47.78,7/14/2017 10:03,47.76
7/14/2017 10:03,47.79,7/14/2017 10:03,47.77
7/14/2017 10:03,47.78,7/14/2017 10:03,47.76
7/14/2017 10:03,47.77,7/14/2017 10:03,47.75
7/14/2017 10:03,47.76,7/14/2017 10:03,47.74
7/14/2017 10:03,47.75,7/14/2017 10:03,47.73
7/14/2017 10:02,47.74,7/14/2017 10:02,47.72
7/14/2017 10:02,47.73,7/14/2017 10:02,47.71
7/14/2017 10:01,47.74,7/14/2017 10:01,47.72
7/14/2017 10:01,47.75,7/14/2017 10:01,47.73
7/14/2017 10:01,47.74,7/14/2017 10:01,47.72
7/14/2017 10:01,47.73,7/14/2017 10:01,47.71
7/14/2017 10:01,47.72,7/14/2017 10:01,47.7
