"Index","spread","long_wti","long_brent","neither","brent","wti","b.spread","w.spread","position_wti","position_brent","cash","trade_made","brentcf","wticf","brent_paid","wti_paid","wti_value","brent_value","portfolio_value","wti_delta","brent_delta","portfolio_returns","log_portfolio_returns","simplemod_portfolio_returns","netcash"
2017-08-02,-1.41194256783932,1,0,0,36.56,35.94,0.019999999999996,0.100000000000001,300,-261.978209980686,141257.710282563,1,3191.76785826469,-3599,36.56,35.94,10782,-9577.92335689388,142461.786925669,3638,-3405.71672974892,-0.00122653445836722,-0.00122728726738305,-0.00122653445836718,-407.23214173531
2017-08-02,-1.08775315073051,1,0,0,38.25,37.74,0.0200000000000031,0.100000000000001,400,-349.304279974248,140818.059199117,1,3339.34891655381,-3779,38.25,37.74,15096,-13360.888709015,142553.170490102,4314,-3782.9653521211,0.000641460186656124,0.000641254539009182,0.000641460186656229,-439.65108344619
2017-08-02,-1.22211190575305,1,0,0,37.9,37.3,0.0200000000000031,0.100000000000001,500,-436.63034996781,140391.843991173,1,3308.78479205606,-3735,37.9,37.3,18650,-16548.29026378,142493.553727393,3554,-3187.40155476501,-0.000418207202996375,-0.000418294676017413,-0.000418207202996346,-426.215207943936
2017-08-02,-1.27090490056956,1,0,0,40.75,39.74,0.019999999999996,0.100000000000001,600,-523.956419961372,139970.50808271,1,3557.66409153771,-3979,40.75,39.74,23844,-21351.2241134259,142463.283969285,5194,-4802.93384964591,-0.000212428964794626,-0.000212451531023087,-0.000212428964794675,-421.335908462287
2017-08-02,-1.09232653452964,1,0,0,41.37,40.46,0.0200000000000031,0.100000000000001,700,-611.282489954934,139531.314337644,1,3611.80625493372,-4051,41.37,40.46,28322,-25288.7566094356,142564.557728209,4478,-3937.53249600971,0.000710876206853952,0.000710623654045315,0.00071087620685395,-439.193745066276
2017-08-02,-0.925602331419556,1,0,0,43.08,42.12,0.0200000000000031,0.100000000000001,800,-698.608559948496,139075.448172267,1,3761.13383462271,-4217,43.08,42.12,33696,-30096.0567625812,142675.391409686,5374,-4807.30015314559,0.000777428017476936,0.000777125976848959,0.000777428017477044,-455.866165377285
2017-08-02,-0.926437195450456,1,0,0,42.6,41.7,0.019999999999996,0.100000000000001,900,-785.934629942058,138619.665493293,1,3719.21732102581,-4175,42.6,41.7,37530,-33480.8152355317,142668.850257761,3834,-3384.75847295047,-0.0000458463920092447,-0.0000458474429871715,-0.0000458463920092189,-455.782678974195
2017-08-02,-1.07164591145818,1,0,0,42.48,41.45,0.019999999999996,0.100000000000001,1000,-873.26069993562,138178.403685919,1,3708.73819262658,-4150,42.48,41.45,41450,-37096.1145332651,142532.289152654,3920,-3615.29929773346,-0.000957189357453803,-0.000957647755726135,-0.000957189357453814,-441.261807373422
2017-08-02,-1.32697867451678,1,0,0,41.57,40.4,0.019999999999996,0.100000000000001,1100,-960.586769929182,137762.675154852,1,3629.27146893244,-4045,41.57,40.4,44440,-39931.5920259561,142271.083128896,2990,-2835.47749269097,-0.00183260947615003,-0.00183429075930038,-0.00183260947615005,-415.728531067564
2017-08-02,-2.33628295449101,1,0,0,41.97,39.74,0.019999999999996,0.100000000000001,1200,-1047.91283992274,137447.877051782,1,3664.20189692986,-3979,41.97,39.74,47688,-43980.9018915576,141154.975160224,3248,-4049.30986560146,-0.00784493900043235,-0.0078758724211329,-0.00784493900043237,-314.798103070144
2017-08-02,-1.58925026946204,1,0,0,42.42,40.88,0.0200000000000031,0.100000000000001,1300,-1135.23890991631,137058.375680208,1,3703.49862842696,-4093,42.42,40.88,53144,-48156.8345586497,142045.541121559,5456,-4175.93266709214,0.00630913618399883,0.00628931690232138,0.00630913618399886,-389.501371573037
2017-08-02,-1.22506085235325,1,0,0,44.11,42.72,0.0200000000000031,0.100000000000001,1400,-1222.56497990987,136632.455366925,1,3851.07968671608,-4277,44.11,42.72,59808,-53927.3412638243,142513.1141031,6664,-5770.50670517457,0.00329171178376781,0.00328630596022778,0.00329171178376786,-425.920313283917
2017-08-02,0.012141170589457,0,0,1,43.22,43.18,0.0200000000000031,0.0999999999999943,1400,-1222.56497990987,136632.455366925,0,0,0,44.11,42.72,60452,-52839.2584317045,144245.19693522,644,1088.08283211978,0.0121538487389077,0.0120805837562898,0.0121538487389077,0
2017-08-02,-0.765895716384152,1,0,0,43.63,42.76,0.0200000000000031,0.149999999999999,1500,-1309.89104990343,136158.118540044,1,3809.16317311917,-4283.5,43.63,42.76,64140,-57150.5465072866,143147.572032757,3688,-4311.28807558216,-0.00760943813578697,-0.0076385376246559,-0.00760943813578696,-474.336826880826
2017-08-02,-0.816715483460756,1,0,0,42.44,41.67,0.0200000000000031,0.100000000000001,1600,-1397.21711989699,135691.363689871,1,3705.24514982684,-4172,42.44,41.67,66672,-59297.8945684283,143065.469121442,2532,-2147.34806114168,-0.000573554340803292,-0.000573718886014321,-0.000573554340803306,-466.754850173165
2017-08-02,-1.84422598832234,1,0,0,44.59,42.52,0.0200000000000031,0.349999999999994,1700,-1484.54318989055,135314.859890184,1,3892.99620031299,-4269.5,44.59,42.52,72284,-66195.7808372198,141403.079052964,5612,-6897.88626879147,-0.0116197855337639,-0.0116878228075822,-0.0116197855337639,-376.503799687006
2017-08-02,0.436748019713709,0,1,0,45.15,45.29,0.0200000000000031,0.100000000000001,0,0,145180.889434726,1,-67041.9704554574,76908,45.15,45.29,0,0,145180.889434726,-72284,66195.7808372198,0.0267166062228912,0.026365949559263,0.0267166062228912,9866.0295445426
2017-08-02,0.478139459765215,0,1,0,45.95,46.03,0.0200000000000031,0.100000000000001,-100,87.326069993562,145765.383257822,1,-4013.50617690411,4598,45.95,46.03,-4603,4012.63291620417,145175.016174026,-4603,4012.63291620417,-0.0000404547783307305,-0.0000404555966473156,-0.0000404547783307008,584.493823095891
2017-08-02,0.54166335075684,0,1,0,45.82,45.98,0.019999999999996,0.100000000000001,-200,174.652139987124,146356.229470017,1,-4002.15378780495,4593,45.82,45.98,-9196,8002.56105421002,145162.790524227,-4593,3989.92813800585,-0.0000842131802101502,-0.0000842167263390734,-0.0000842131802101242,590.846212195055
2017-08-02,0.412280314594609,0,1,0,43.3,43.65,0.019999999999996,0.100000000000001,-300,261.978209980686,146934.137378596,1,-3782.09209142117,4360,43.3,43.65,-13095,11343.6564921637,145182.79387076,-3899,3341.09543795368,0.000137799407549674,0.000137789914083525,0.000137799407549766,577.907908578832
2017-08-02,0.453686851600407,0,1,0,43.39,43.77,0.019999999999996,0.100000000000001,-400,349.304279974248,147516.185940875,1,-3789.95143772059,4372,43.39,43.77,-17508,15156.3127080826,145164.498648958,-4413,3812.65621591892,-0.000126015082875171,-0.000126023023442781,-0.000126015082875131,582.04856227941
2017-08-02,0.489730431639023,0,1,0,43.99,44.33,0.019999999999996,0.100000000000001,-500,436.63034996781,148101.838861159,1,-3842.34707971673,4428,43.99,44.33,-22165,19207.369095084,145144.207956243,-4657,4051.05638700134,-0.000139777238265738,-0.00013978700801432,-0.000139777238265748,585.652920283273
2017-08-02,0.582543505650618,0,1,0,44.17,44.58,0.0200000000000031,0.100000000000001,-600,523.956419961372,148696.773088843,1,-3858.06577231557,4453,44.17,44.58,-26748,23143.1550696938,145091.928158537,-4583,3935.78597460983,-0.000360192104403473,-0.000360256989160679,-0.000360192104403523,594.934227684434
2017-08-02,1.06807580053152,0,1,0,42.32,43.45,0.0200000000000031,0.100000000000001,-700,611.282489954934,149340.260546016,1,-3696.51254282748,4340,42.32,43.45,-30415,25869.4749748928,144794.735520908,-3667,2726.31990519901,-0.00204830579757521,-0.00205040644489762,-0.0020483057975752,643.487457172521
2017-08-02,0.45549572366736,0,1,0,44.43,44.68,0.0200000000000031,0.0999999999999943,-800,698.608559948496,149922.489995502,1,-3880.77055051389,4463,44.43,44.68,-35744,31039.1783185117,145217.668314013,-5329,5169.70334361887,0.00292091277754978,0.00291665520048206,0.0029209127775498,582.229449486105
2017-08-02,0.422359070782603,0,1,0,46.22,46.21,0.019999999999996,0.100000000000001,-900,785.934629942058,150501.405779699,1,-4037.08421580237,4616,46.22,46.21,-41589,36325.8985959219,145238.304375621,-5845,5286.72027741024,0.00014210434479114,0.000142094248925145,0.000142104344791116,578.915784197629
2017-08-02,0.0664244408405406,0,0,1,47.12,46.64,0.019999999999996,0.0999999999999943,-900,785.934629942058,150501.405779699,0,0,0,46.22,46.21,-41976,37033.2397628698,145558.645542569,-387,707.341166947852,0.0022056245308357,0.00220319571176983,0.00220562453083573,0
2017-08-02,-0.196388633171049,0,0,1,46.94,46.22,0.0200000000000031,0.100000000000001,-900,785.934629942058,150501.405779699,0,0,0,46.22,46.21,-41598,36891.7715294802,145795.17730918,378,-141.468233389569,0.0016249929073519,0.00162367403495637,0.00162499290735196,0
2017-08-02,-0.1809318230616,0,0,1,48.64,47.72,0.0200000000000031,0.100000000000001,-900,785.934629942058,150501.405779699,0,0,0,46.22,46.21,-42948,38227.8604003817,145781.266180081,-1350,1336.0888709015,-0.0000954155641856483,-0.0000954201165402095,-0.0000954155641856858,0
2017-08-02,0.214416036951269,0,0,1,48.84,48.29,0.019999999999996,0.100000000000001,-900,785.934629942058,150501.405779699,0,0,0,46.22,46.21,-43461,38385.0473263701,145425.453106069,-513,157.186925988419,-0.00244073249831724,-0.00244371594139438,-0.00244073249831722,0
2017-08-02,0.734291989900411,0,1,0,48.05,48.12,0.0200000000000031,0.100000000000001,-1000,873.26069993562,151111.514855809,1,-4196.89092389059,4807,48.05,48.12,-48120,41960.1766319065,144951.691487715,-4659,3575.12930553642,-0.00325776271096508,-0.00326308077303619,-0.00325776271096512,610.109076109411
2017-08-02,0.582174635914575,0,1,0,48.27,48.16,0.0200000000000031,0.100000000000001,-1100,960.586769929182,151706.41219652,1,-4216.10265928917,4811,48.27,48.16,-52976,46367.5233844816,145097.935581001,-4855.99999999999,4407.34675257507,0.0010089160863521,0.00100840747258768,0.00100891608635201,594.897340710827
2017-08-02,-0.0562796830744734,0,0,1,48.44,47.67,0.0200000000000031,0.100000000000001,-1100,960.586769929182,151706.41219652,0,0,0,48.27,48.16,-52437,46530.8231353696,145800.235331889,538.999999999993,163.299750887956,0.00484017741586595,0.00482850141793434,0.00484017741586595,0
2017-08-02,0.900211522888176,0,1,0,47.86,48.12,0.019999999999996,0.100000000000001,-1200,1047.91283992274,152333.113225928,1,-4180.29897059181,4807,47.86,48.12,-57744,50153.1085187025,144742.22174463,-5307,3622.28538333295,-0.00725659725343006,-0.00728305442567521,-0.00725659725343009,626.701029408193
2017-08-02,0.0866725349422577,0,0,1,48.7,48.04,0.0200000000000031,0.0500000000000043,-1200,1047.91283992274,152333.113225928,0,0,0,47.86,48.12,-57648,51033.3553042376,145718.468530165,96,880.246785535106,0.00674472710013736,0.00672208318928616,0.00674472710013729,0
2017-08-02,0.430598760995052,0,1,0,49.52,49.1,0.0200000000000031,0.0499999999999972,-1300,1135.23890991631,152915.352979147,1,-4325.26024678113,4907.5,49.52,49.1,-63830,56217.0308190555,145302.383798202,-6182,5183.67551481784,-0.00285540148863941,-0.00285948592445905,-0.00285540148863939,582.239753218874
2017-08-02,0.636240005972516,0,1,0,49.17,49,0.019999999999996,0.0999999999999943,-1400,1222.56497990987,153515.656856863,1,-4294.69612228338,4895,49.17,49,-68600,60113.5200621682,145029.176919031,-4770,3896.48924311274,-0.00188026426015195,-0.00188203417595024,-0.00188026426015198,600.303877716621
2017-08-02,1.08356607596608,0,1,0,49.07,49.36,0.019999999999996,0.0999999999999943,-1500,1309.89104990343,154160.693341579,1,-4285.96351528402,4931,49.07,49.36,-74040,64276.3538187613,144397.047160341,-5440,4162.83375659309,-0.0043586385313614,-0.0043681650882416,-0.00435863853136143,645.036484715978
2017-08-02,1.51344202891522,0,1,0,48.28,49.1,0.019999999999996,0.100000000000001,-1600,1397.21711989699,154848.71742159,1,-4216.97591998911,4905,48.28,49.1,-78560,67457.6425486268,143746.359970217,-4520,3181.28872986547,-0.0045062361240748,-0.0045164198109924,-0.00450623612407475,688.024080010891
2017-08-02,0.959485608953846,0,1,0,48.88,49.07,0.0200000000000031,0.0999999999999943,-1700,1484.54318989055,155481.345859605,1,-4269.37156198525,4902,48.88,49.07,-83419,72564.4711218503,144626.816981455,-4859,5106.82857322351,0.00612507343782958,0.00610639142251931,0.00612507343782953,632.628438014754
2017-08-02,0.776240005972516,0,1,0,49.17,49.14,0.0200000000000031,0.0999999999999943,-1800,1571.86925988412,156095.649737321,1,-4294.69612228338,4909,49.17,49.14,-88452,77288.811508502,144932.461245823,-5033,4724.3403866517,0.00211333050638529,0.00211110056465383,0.00211333050638518,614.303877716621
2017-08-02,0.867661639932605,0,1,0,48.55,48.69,0.0200000000000031,0.100000000000001,-1900,1659.19532987768,156719.095778434,1,-4240.55395888737,4864,48.55,48.69,-92511,80553.9332655612,144762.029043995,-4059,3265.12175705927,-0.00117594223104398,-0.00117663419363459,-0.001175942231044,623.44604111263
2017-08-02,1.57328778795578,0,1,0,48.91,49.71,0.019999999999996,0.100000000000001,-2000,1746.52139987124,157413.104434349,1,-4271.99134408505,4966,48.91,49.71,-99420,85422.3616677023,143415.466102051,-6909,4868.42840214109,-0.00930190707353739,-0.00934543998081771,-0.0093019070735374,694.008655914948
2017-08-02,1.20284016203175,0,1,0,50.09,50.37,0.019999999999996,0.100000000000001,-2100,1833.8474698648,158070.068327672,1,-4375.03610667746,5032,50.09,50.37,-105777,91857.4197655279,144150.488093199,-6357,6435.05809782559,0.00512512360853117,0.00511203486443612,0.00512512360853123,656.963893322544
2017-08-02,0.840275182121877,0,1,0,51.49,51.23,0.0200000000000031,0.100000000000001,-2200,1921.17353985836,158690.775723003,1,-4497.29260466844,5118,51.49,51.23,-112706,98921.2255673071,144906.00129031,-6929,7063.80580177922,0.00524114213628135,0.00522745515362013,0.00524114213628146,620.707395331558
2017-08-02,1.02973370305557,0,1,0,50.46,50.52,0.019999999999996,0.100000000000001,-2300,2008.49960985193,159330.428970428,1,-4407.34675257507,5047,50.46,50.52,-116196,101348.890313128,144483.319283556,-3490,2427.66474582102,-0.00291693927780983,-0.00292120183628586,-0.00291693927780978,639.653247424926
2017-08-02,0.621448721980249,0,1,0,49.29,49.09,0.019999999999996,0.100000000000001,-2400,2095.82567984549,159929.253719745,1,-4305.17525068259,4904,49.29,49.09,-117816,103303.247759584,145416.50147933,-1620.00000000001,1954.35744645591,0.00645875385754303,0.0064379854840889,0.00645875385754313,598.824749317406
2017-08-02,1.03273121193518,0,1,0,48.59,48.89,0.019999999999996,0.0999999999999943,-2500,2183.15174983905,160569.206718058,1,-4244.0470016871,4884,48.59,48.89,-122225,106079.343524679,144423.550242738,-4408.99999999999,2776.09576509534,-0.00682832571606673,-0.00685174540450303,-0.00682832571606673,639.952998312898
2017-08-02,1.74177230085342,0,1,0,47.32,48.49,0.019999999999996,0.100000000000001,-2600,2270.47781983261,161280.063825263,1,-4133.14289279528,4844,47.32,48.49,-126074,107439.010434479,142645.074259742,-3849,1359.66690979975,-0.0123143073273464,-0.0123907566719552,-0.0123143073273464,710.857107204722
2017-08-02,1.9315091097974,0,1,0,46.45,47.92,0.019999999999996,0.100000000000001,-2700,2357.80388982617,162009.894613362,1,-4057.16921190088,4787,46.45,47.92,-129384,109519.990682426,142145.885295788,-3310,2080.98024794657,-0.00349951771236984,-0.00350565534783917,-0.00349951771236989,729.830788099121
2017-08-02,1.12082848672594,0,1,0,45.34,46.14,0.019999999999996,0.0999999999999943,-2800,2445.12995981973,162658.657339154,1,-3960.23727420803,4609,45.34,46.14,-129192,110862.192378227,144328.849717381,192,1342.20169580104,0.0153572114806596,0.0152404830732974,0.0153572114806597,648.762725791974
2017-08-02,1.17317883785922,0,1,0,47.41,48,0.0200000000000031,0.0999999999999943,-2900,2532.4560298133,163312.655100059,1,-4141.0022390947,4795,47.41,48,-139200,120063.740373448,144176.395473508,-10008,9201.5479952216,-0.00105629778226342,-0.0010568560579374,-0.00105629778226346,653.997760905302
2017-08-02,1.28948560895384,0,1,0,48.88,49.4,0.019999999999996,0.100000000000001,-3000,2619.78209980686,163978.283538074,1,-4269.37156198523,4935,48.88,49.4,-148200,128054.949038559,143833.232576633,-9000,7991.20866511087,-0.00238016005149342,-0.00238299713513162,-0.00238016005149344,665.628438014765
2017-08-02,0.437785686983466,0,1,0,49.34,48.95,0.0200000000000031,0.100000000000001,-3100,2707.10816980042,164558.741983892,1,-4309.54155418227,4890,49.34,48.95,-151745,133568.717097953,146382.459081845,-3545,5513.76805939348,0.0177234875386187,0.0175682579890494,0.0177234875386187,580.458445817727
2017-08-02,1.3376616399326,0,1,0,48.55,49.16,0.019999999999996,0.100000000000001,-3200,2794.43423979398,165229.188025005,1,-4240.55395888736,4911,48.55,49.16,-157312,135669.782341998,143586.970367002,-5567,2101.06524404508,-0.0190971563968554,-0.0192818624425299,-0.0190971563968554,670.446041112641
2017-08-02,1.21202039495514,0,1,0,48.9,49.34,0.0200000000000031,0.149999999999999,-3300,2881.76030978754,165884.56994162,1,-4271.11808338511,4926.5,48.9,49.34,-162822,140918.079148611,143980.64909023,-5510,5248.29680661307,0.00274174406091119,0.00273799233661081,0.00274174406091121,655.381916614894
2017-08-02,0.650380860801915,0,1,0,46.52,46.7,0.0200000000000031,0.100000000000001,-3400,2969.0863797811,166486.287904819,1,-4063.28203680043,4665,46.52,46.7,-158780,138121.898387417,145828.186292236,4042,-2796.18076119386,0.0128318438184557,0.0127502132824385,0.0128318438184556,601.717963199571
2017-08-02,0.649839381735594,0,1,0,45.49,45.8,0.019999999999996,0.149999999999999,-3500,3056.41244977467,167085.451720112,1,-3973.33618470706,4572.5,45.49,45.8,-160300,139036.20234025,145821.654060362,-1520,914.30395283259,-0.0000447940280994958,-0.0000447950313819749,-0.0000447940280995374,599.16381529294
2017-08-02,1.14684187285599,0,1,0,47.36,47.93,0.019999999999996,0.0999999999999943,-3600,3143.73851976823,167736.815784517,1,-4136.63593559502,4788,47.36,47.93,-172548,148887.456296223,144076.27208074,-12248,9851.25395597372,-0.0119692921525826,-0.0120415009000438,-0.0119692921525827,651.364064404979
2017-08-02,1.9490681769384,0,1,0,48.64,49.85,0.0200000000000031,0.100000000000001,-3700,3231.06458976179,168468.40247933,1,-4248.41330518678,4980,48.64,49.85,-184445,157158.981646013,141182.384125344,-11897,8271.52534979017,-0.0200858053418739,-0.0202902676221109,-0.0200858053418739,731.586694813221
2017-08-02,1.25106148387338,0,1,0,47.63,48.27,0.0200000000000031,0.100000000000001,-3800,3318.39065975535,169130.188504837,1,-4160.21397449328,4822,47.63,48.27,-183426,158054.947124147,143759.135628984,1019,895.965478133934,0.018251225318259,0.0180866709026547,0.018251225318259,661.786025506717
2017-08-02,1.44217463591458,0,1,0,48.27,49.02,0.0200000000000031,0.100000000000001,-3900,3405.71672974891,169811.085845548,1,-4216.10265928916,4897,48.27,49.02,-191178,164393.94654498,143027.032390528,-7752,6338.99942083267,-0.00509256844967353,-0.00510557976920208,-0.00509256844967354,680.897340710838
2017-08-02,1.36152420675169,0,1,0,45.74,46.73,0.0200000000000031,0.100000000000001,-4000,3493.04279974248,170483.918143342,1,-3995.16770220545,4668,45.74,46.73,-186920,159771.777660221,143335.695803563,4258,-4622.16888475924,0.00215807744785276,0.00215575214357408,0.00215807744785268,672.83229779455
2017-08-02,0.717830977846331,0,1,0,47.21,47.37,0.019999999999996,0.100000000000001,-4100,3580.36886973604,171092.381118246,1,-4123.53702509599,4732,47.21,47.37,-194217,169029.214340238,145904.595458485,-7297,9257.43668001748,0.017922260331035,0.0177635501151533,0.0179222603310349,608.462974904013
2017-08-02,0.698587085689246,0,1,0,44.77,45.22,0.019999999999996,0.100000000000001,-4200,3667.6949397296,171698.919703935,1,-3910.4614143117,4517,44.77,45.22,-189924,164202.702451694,145977.622155629,4293,-4826.51188854416,0.000500509918242596,0.000500384704932151,0.000500509918242686,606.538585688304
2017-08-02,0.927180548683451,0,1,0,44.68,45.37,0.019999999999996,0.100000000000001,-4300,3755.02100972316,172328.317635922,1,-3902.60206801228,4532,44.68,45.37,-195091,167774.338714431,145011.656350353,-5167,3571.63626273666,-0.00661721838601945,-0.00663920924148453,-0.00661721838601947,629.397931987725
2017-08-02,0.898463038638388,0,1,0,43.98,44.73,0.019999999999996,0.100000000000001,-4400,3842.34707971672,172954.843816906,1,-3841.47381901678,4468,43.98,44.73,-196812,168986.424565941,145129.268382847,-1721,1212.08585151064,0.000811052266099994,0.000810723540941019,0.00081105226610001,626.526180983219
2017-08-02,0.87517214479419,0,1,0,46.4,46.82,0.019999999999996,0.0999999999999943,-4500,3929.67314971028,173579.040908504,1,-4052.8029084012,4677,46.4,46.82,-210690,182336.834146557,145225.875055062,-13878,13350.4095806157,0.000665659472351731,0.000665438019354595,0.000665659472351754,624.197091598799
2017-08-02,0.130271910705337,0,0,1,45.02,44.87,0.019999999999996,0.100000000000001,-4500,3929.67314971028,173579.040908504,0,0,0,46.4,46.82,-201915,176913.885199957,148577.926108461,8775,-5422.94894660017,0.0230816378426291,0.02281928617316,0.0230816378426291,0
2017-08-02,0.262791599752338,0,0,1,45.75,45.64,0.0200000000000031,0.0999999999999943,-4500,3929.67314971028,173579.040908504,0,0,0,46.4,46.82,-205380,179782.546599246,147981.58750775,-3465,2868.66139928851,-0.0040136419744893,-0.00402171825287573,-0.00401364197448928,0
2017-08-02,0.133626463783242,0,0,1,46.23,45.93,0.0200000000000031,0.0999999999999943,-4500,3929.67314971028,173579.040908504,0,0,0,46.4,46.82,-206685,181668.789711106,148562.830619611,-1305,1886.24311186091,0.00392780697686778,0.00392011328269403,0.00392780697686779,0
2017-08-02,0.0187111327400995,0,0,1,45.56,45.23,0.019999999999996,0.100000000000001,-4500,3929.67314971028,173579.040908504,0,0,0,46.4,46.82,-203535,179035.908700801,149079.949609305,3150,-2632.88101030586,0.00348081002184321,0.0034747660239175,0.00348081002184331,0
2017-08-02,-0.536358439262473,1,0,0,45.52,44.64,0.019999999999996,0.0999999999999943,0,0,151313.465951819,1,178839.425043315,-201105,45.52,44.64,0,0,151313.465951819,203535,-179035.908700801,0.0149820036052327,0.0148708818983701,0.0149820036052326,-22265.574956685
2017-08-02,-0.556930112237355,1,0,0,45.91,44.96,0.019999999999996,0.100000000000001,100,-87.326069993562,150820.732564524,1,4008.26661270449,-4501,45.91,44.96,4496,-4009.13987340443,151307.592691119,4496,-4009.13987340443,-0.0000388151884764194,-0.000038815941805293,-0.000038815188476371,-492.733387295506
2017-08-02,-0.570145521310112,1,0,0,44.78,43.96,0.0200000000000031,0.200000000000003,200,-174.652139987124,150324.320718136,1,3909.58815361177,-4406,44.78,43.96,8792,-7820.92282862341,151295.397889512,4296,-3811.78295521898,-0.0000805960982545858,-0.0000805993462946627,-0.000080596098254615,-496.411846388231
2017-08-02,-0.814504276332643,1,0,0,44.43,43.41,0.019999999999996,0.100000000000001,300,-261.978209980686,149857.34474725,1,3879.02402911402,-4346,44.43,43.41,13023,-11639.6918694419,151240.652877808,4231,-3818.76904081846,-0.000361841883283384,-0.000361907363853832,-0.000361841883283365,-466.975970885978
2017-08-02,-1.24815221437514,1,0,0,43.77,42.4,0.019999999999996,0.0500000000000043,400,-349.304279974248,149436.233570168,1,3821.38882291827,-4242.5,43.77,42.4,16960,-15289.0483344728,151107.185235695,3937,-3649.35646503096,-0.000882485228495582,-0.000882874847823867,-0.000882485228495544,-421.111177081727
2017-08-02,-1.20870879039574,1,0,0,43.45,42.16,0.0200000000000031,0.100000000000001,500,-436.63034996781,149008.678050688,1,3793.44448052033,-4221,43.45,42.16,21080,-18971.5887061013,151117.089344587,4120,-3682.54037162851,0.0000655435999047184,0.000065541452016736,0.0000655435999046272,-427.555519479667
2017-08-02,-0.455726378470418,1,0,0,42.29,41.9,0.0200000000000031,0.100000000000001,600,-523.956419961372,148505.824290016,1,3692.1462393278,-4195,42.29,41.9,25140,-22158.1170001664,151487.70728985,4060,-3186.52829406507,0.00245252172914487,0.00244951920589593,0.0024525217291449,-502.853760672202
2017-08-02,-0.527117818521917,1,0,0,41.49,41.13,0.0200000000000031,0.100000000000001,700,-611.282489954934,148010.109673349,1,3622.28538333295,-4118,41.49,41.13,28791,-25362.1105082302,151438.999165119,3651,-3203.99350806379,-0.000321531862896488,-0.000321583565348901,-0.000321531862896518,-495.714616667049
2017-08-02,0.223453854452968,0,0,1,41.1,41.54,0.019999999999996,0.100000000000001,700,-611.282489954934,148010.109673349,0,0,0,41.49,41.13,29078,-25123.7103371478,151964.399336201,287,238.400171082427,0.00346938486109214,0.00346338042921713,0.00346938486109205,0
2017-08-02,-0.533007157601107,1,0,0,40.26,40.05,0.0200000000000031,0.100000000000001,800,-698.608559948496,147514.98399059,1,3514.87431724087,-4010,40.26,40.05,32040,-28125.9806235264,151429.003367064,2962,-3002.27028637866,-0.00352316708042447,-0.00352938804953648,-0.00352316708042444,-495.12568275913
2017-08-02,-0.751168091625575,1,0,0,39.88,39.5,0.0200000000000031,0.0999999999999943,900,-785.934629942058,147041.674401233,1,3481.69041064332,-3955,39.88,39.5,35550,-31343.0730420893,151248.601359144,3510,-3217.09241856282,-0.00119133061638271,-0.00119204081481154,-0.00119133061638266,-473.309589356683
2017-08-02,-0.804722176525788,1,0,0,41.43,40.8,0.019999999999996,0.100000000000001,1000,-873.26069993562,146573.720220367,1,3617.04581913334,-4085,41.43,40.8,40800,-36179.1907983327,151194.529422034,5250,-4836.11775624346,-0.000357503716558239,-0.000357567636246775,-0.000357503716558294,-467.954180866662
2017-08-02,-0.357132915476209,1,0,0,42.2,41.92,0.0200000000000031,0.100000000000001,1100,-960.586769929182,146061.007113395,1,3684.28689302838,-4197,42.2,41.92,46112,-40536.7616910115,151636.245422384,5312,-4357.57089267875,0.00292150782199727,0.00291724851174258,0.00292150782199729,-512.71310697162
2017-08-02,-0.65671548346076,1,0,0,42.44,41.83,0.0200000000000031,0.100000000000001,1200,-1047.91283992274,145578.252263222,1,3705.24514982683,-4188,42.44,41.83,50196,-44473.4209263212,151300.831336901,4084,-3936.65923530977,-0.00221196511789545,-0.00221441512629234,-0.00221196511789545,-482.75485017317
2017-08-02,-0.195184899404106,0,0,1,43.32,43.06,0.019999999999996,0.100000000000001,1200,-1047.91283992274,145578.252263222,0,0,0,42.44,41.83,51672,-45395.5842254533,151854.668037769,1476,-922.163299132015,0.00366050005128361,0.00365381672554838,0.00366050005128371,0
2017-08-02,-0.248137117420848,0,0,1,43.06,42.78,0.0200000000000031,0.100000000000001,1200,-1047.91283992274,145578.252263222,0,0,0,42.44,41.83,51336,-45123.1268870733,151791.125376148,-336,272.457338379914,-0.00041844391378385,-0.000418531485868553,-0.000418443913783872,0
2017-08-02,-0.230224277498097,0,0,1,41.86,41.75,0.0200000000000031,0.0999999999999943,1200,-1047.91283992274,145578.252263222,0,0,0,42.44,41.83,50100,-43865.631479166,151812.620784056,-1236,1257.49540790729,0.000141611756642723,0.000141601730644335,0.000141611756642623,0
2017-08-02,-0.932819451316549,1,0,0,44.68,43.51,0.0200000000000031,0.100000000000001,1300,-1135.23890991631,145123.107809834,1,3900.85554661241,-4356,44.68,43.51,56563,-50722.4744950605,150963.633314774,6463,-6856.84301589448,-0.00559233787610927,-0.00560803354189924,-0.00559233787610924,-455.144453387586
2017-08-02,-0.592834548270838,1,0,0,45.39,44.47,0.019999999999996,0.100000000000001,1400,-1222.56497990987,144633.964866142,1,3962.85705630784,-4452,45.39,44.47,62258,-55492.2244381089,151399.740428033,5695,-4769.74994304836,0.00288882231888371,0.002884657690342,0.00288882231888365,-489.142943692157
